day,hour,demand
224,5367,4116
224,5368,4152
224,5369,4162
224,5370,4169
224,5371,4000
224,5372,3843
224,5373,3716
224,5374,3403
224,5375,3019
224,5376,2647
225,5377,2403
225,5378,2295
225,5379,2260
225,5380,2281
225,5381,2414
225,5382,2654
225,5383,2929
225,5384,3276
225,5385,3613
225,5386,3901
225,5387,4147
225,5388,4456
225,5389,4629
225,5390,4745
225,5391,4813
225,5392,4784
225,5393,4670
225,5394,4484
225,5395,4285
225,5396,4111
225,5397,3961
225,5398,3586
225,5399,3140
225,5400,2728
226,5401,2466
226,5402,2310
226,5403,2262
226,5404,2285
226,5405,2411
226,5406,2672
226,5407,2919
226,5408,3258
226,5409,3565
226,5410,3855
226,5411,4087
226,5412,4349
226,5413,4514
226,5414,4618
226,5415,4677
226,5416,4645
226,5417,4555
226,5418,4338
226,5419,4151
226,5420,3951
226,5421,3822
226,5422,3474
226,5423,3064
226,5424,2714
227,5425,2503
227,5426,2363
227,5427,2256
227,5428,2261
227,5429,2380
227,5430,2607
227,5431,2869
227,5432,3207
227,5433,3557
227,5434,3871
227,5435,4112
227,5436,4119
227,5437,4044
227,5438,4142
227,5439,4214
227,5440,4197
227,5441,4139
227,5442,4001
227,5443,3842
227,5444,3699
227,5445,3611
227,5446,3293
227,5447,2922
227,5448,2613
228,5449,2417
228,5450,2274
228,5451,2167
228,5452,2170
228,5453,2293
228,5454,2538
228,5455,2793
228,5456,3105
228,5457,3473
228,5458,3805
228,5459,4063
228,5460,4038
228,5461,3969
228,5462,4087
228,5463,4170
228,5464,4164
228,5465,4140
228,5466,4020
228,5467,3895
228,5468,3752
228,5469,3656
228,5470,3310
228,5471,2916
228,5472,2616
229,5473,2425
229,5474,2275
229,5475,2167
229,5476,2181
229,5477,2298
229,5478,2523
229,5479,2797
229,5480,3160
229,5481,3558
229,5482,3915
229,5483,4198
229,5484,4183
229,5485,4081
229,5486,4140
229,5487,4170
229,5488,4159
229,5489,4130
229,5490,4034
229,5491,3869
229,5492,3696
229,5493,3596
229,5494,3278
229,5495,2927
229,5496,2658
230,5497,2486
230,5498,2328
230,5499,2207
230,5500,2192
230,5501,2266
230,5502,2418
230,5503,2522
230,5504,2797
230,5505,3197
230,5506,3585
230,5507,3869
230,5508,3875
230,5509,3809
230,5510,3870
230,5511,3920
230,5512,3920
230,5513,3926
230,5514,3849
230,5515,3718
230,5516,3551
230,5517,3434
230,5518,3147
230,5519,2838
230,5520,2570
231,5521,2382
231,5522,2231
231,5523,2097
231,5524,2105
231,5525,2181
231,5526,2303
231,5527,2409
231,5528,2657
231,5529,3039
231,5530,3370
231,5531,3644
231,5532,3673
231,5533,3639
231,5534,3720
231,5535,3789
231,5536,3821
231,5537,3806
231,5538,3811
231,5539,3661
231,5540,3532
231,5541,3420
231,5542,3109
231,5543,2715
231,5544,2389
232,5545,2169
232,5546,2094
232,5547,2099
232,5548,2144
232,5549,2279
232,5550,2531
232,5551,2774
232,5552,3115
232,5553,3424
232,5554,3681
232,5555,3869
232,5556,4116
232,5557,4258
232,5558,4332
232,5559,4388
232,5560,4405
232,5561,4327
232,5562,4164
232,5563,3963
232,5564,3809
232,5565,3670
232,5566,3327
232,5567,2908
232,5568,2524
233,5569,2341
233,5570,2326
233,5571,2380
233,5572,2445
233,5573,2545
233,5574,2754
233,5575,2948
233,5576,3178
233,5577,3407
233,5578,3625
233,5579,3783
233,5580,3968
233,5581,4132
233,5582,4211
233,5583,4242
233,5584,4200
233,5585,4094
233,5586,3900
233,5587,3753
233,5588,3617
233,5589,3554
233,5590,3257
233,5591,2920
233,5592,2625
234,5593,2424
234,5594,2255
234,5595,2123
234,5596,2129
234,5597,2233
234,5598,2456
234,5599,2710
234,5600,3062
234,5601,3403
234,5602,3733
234,5603,3993
234,5604,3897
234,5605,3756
234,5606,3804
234,5607,3850
234,5608,3839
234,5609,3810
234,5610,3695
234,5611,3554
234,5612,3463
234,5613,3376
234,5614,3073
234,5615,2707
234,5616,2399
235,5617,2232
235,5618,2110
235,5619,2019
235,5620,2058
235,5621,2196
235,5622,2413
235,5623,2707
235,5624,3031
235,5625,3376
235,5626,3667
235,5627,3896
235,5628,3860
235,5629,3746
235,5630,3818
235,5631,3862
235,5632,3865
235,5633,3827
235,5634,3714
235,5635,3577
235,5636,3486
235,5637,3408
235,5638,3079
235,5639,2691
235,5640,2404
236,5641,2237
236,5642,2130
236,5643,2063
236,5644,2103
236,5645,2212
236,5646,2447
236,5647,2722
236,5648,3022
236,5649,3365
236,5650,3663
236,5651,3872
236,5652,3806
236,5653,3691
236,5654,3767
236,5655,3815
236,5656,3822
236,5657,3800
236,5658,3678
236,5659,3519
236,5660,3394
236,5661,3290
236,5662,2984
236,5663,2672
236,5664,2407
237,5665,2231
237,5666,2093
237,5667,1989
237,5668,1989
237,5669,2084
237,5670,2236
237,5671,2395
237,5672,2644
237,5673,2980
237,5674,3278
237,5675,3484
237,5676,3420
237,5677,3322
237,5678,3362
237,5679,3394
237,5680,3402
237,5681,3393
237,5682,3325
237,5683,3205
237,5684,3108
237,5685,3031
237,5686,2753
237,5687,2447
237,5688,2208
238,5689,2061
238,5690,1955
238,5691,1860
238,5692,1845
238,5693,1942
238,5694,2075
238,5695,2200
238,5696,2425
238,5697,2745
238,5698,3028
238,5699,3231
238,5700,3196
238,5701,3094
238,5702,3106
238,5703,3153
238,5704,3186
238,5705,3222
238,5706,3242
238,5707,3126
238,5708,3083
238,5709,3036
238,5710,2728
238,5711,2368
238,5712,2079
239,5713,1881
239,5714,1837
239,5715,1856
239,5716,1896
239,5717,2083
239,5718,2378
239,5719,2661
239,5720,2909
239,5721,3143
239,5722,3334
239,5723,3464
239,5724,3672
239,5725,3806
239,5726,3888
239,5727,3979
239,5728,4008
239,5729,3977
239,5730,3887
239,5731,3704
239,5732,3582
239,5733,3481
239,5734,3146
239,5735,2724
239,5736,2386
240,5737,2132
240,5738,2044
240,5739,2061
240,5740,2099
240,5741,2302
240,5742,2587
240,5743,2829
240,5744,3061
240,5745,3305
240,5746,3527
240,5747,3681
240,5748,3919
240,5749,4074
240,5750,4130
240,5751,4181
240,5752,4198
240,5753,4164
240,5754,3983
240,5755,3831
240,5756,3737
240,5757,3678
240,5758,3350
240,5759,2948
240,5760,2624
241,5761,2411
241,5762,2304
241,5763,2223
241,5764,2166
241,5765,2340
241,5766,2561
241,5767,2818
241,5768,3137
241,5769,3491
241,5770,3828
241,5771,4107
241,5772,4118
241,5773,4046
241,5774,4140
241,5775,4228
241,5776,4259
241,5777,4248
241,5778,4139
241,5779,3972
241,5780,3851
241,5781,3768
241,5782,3429
241,5783,3029
241,5784,2708
242,5785,2467
242,5786,2362
242,5787,2303
242,5788,2278
242,5789,2434
242,5790,2645
242,5791,2887
242,5792,3183
242,5793,3519
242,5794,3854
242,5795,4117
242,5796,4085
242,5797,3990
242,5798,4031
242,5799,3989
242,5800,3913
242,5801,3831
242,5802,3718
242,5803,3585
242,5804,3533
242,5805,3471
242,5806,3159
242,5807,2776
242,5808,2481
243,5809,2262
243,5810,2224
243,5811,2167
243,5812,2105
243,5813,2286
243,5814,2522
243,5815,2779
243,5816,3058
243,5817,3402
243,5818,3737
243,5819,3938
243,5820,3891
243,5821,3769
243,5822,3807
243,5823,3816
243,5824,3811
243,5825,3766
243,5826,3633
243,5827,3465
243,5828,3382
243,5829,3300
243,5830,3003
243,5831,2681
243,5832,2401
244,5833,2227
244,5834,2131
244,5835,2045
244,5836,2017
244,5837,2138
244,5838,2278
244,5839,2376
244,5840,2557
244,5841,2875
244,5842,3172
244,5843,3387
244,5844,3335
244,5845,3244
244,5846,3314
244,5847,3349
244,5848,3388
244,5849,3396
244,5850,3333
244,5851,3217
244,5852,3134
244,5853,3070
244,5854,2800
244,5855,2509
244,5856,2280
245,5857,2094
245,5858,2014
245,5859,1975
245,5860,2006
245,5861,2088
245,5862,2194
245,5863,2260
245,5864,2403
245,5865,2687
245,5866,2988
245,5867,3203
245,5868,3158
245,5869,3087
245,5870,3146
245,5871,3238
245,5872,3310
245,5873,3370
245,5874,3392
245,5875,3258
245,5876,3172
245,5877,3094
245,5878,2804
245,5879,2480
245,5880,2179
246,5881,1946
246,5882,1864
246,5883,1901
246,5884,1925
246,5885,2064
246,5886,2258
246,5887,2370
246,5888,2554
246,5889,2760
246,5890,3009
246,5891,3177
246,5892,3413
246,5893,3559
246,5894,3659
246,5895,3740
246,5896,3796
246,5897,3782
246,5898,3687
246,5899,3516
246,5900,3457
246,5901,3372
246,5902,3046
246,5903,2667
246,5904,2359
247,5905,2130
247,5906,2064
247,5907,2076
247,5908,2099
247,5909,2272
247,5910,2545
247,5911,2795
247,5912,3022
247,5913,3255
247,5914,3470
247,5915,3630
247,5916,3863
247,5917,3983
247,5918,4064
247,5919,4124
247,5920,4149
247,5921,4102
247,5922,3895
247,5923,3723
247,5924,3644
247,5925,3541
247,5926,3184
247,5927,2779
247,5928,2450
248,5929,2213
248,5930,2144
248,5931,2090
248,5932,2121
248,5933,2244
248,5934,2452
248,5935,2704
248,5936,2996
248,5937,3284
248,5938,3539
248,5939,3730
248,5940,3679
248,5941,3573
248,5942,3613
248,5943,3656
248,5944,3667
248,5945,3636
248,5946,3537
248,5947,3420
248,5948,3432
248,5949,3375
248,5950,3079
248,5951,2682
248,5952,2405
249,5953,2182
249,5954,2072
249,5955,2028
249,5956,2022
249,5957,2191
249,5958,2437
249,5959,2732
249,5960,3027
249,5961,3348
249,5962,3649
249,5963,3856
249,5964,3817
249,5965,3725
249,5966,3811
249,5967,3864
249,5968,3898
249,5969,3889
249,5970,3759
249,5971,3590
249,5972,3540
249,5973,3455
249,5974,3115
249,5975,2726
249,5976,2402
250,5977,2232
250,5978,2124
250,5979,2056
250,5980,2059
250,5981,2199
250,5982,2441
250,5983,2706
250,5984,3015
250,5985,3338
250,5986,3639
250,5987,3848
250,5988,3824
250,5989,3738
250,5990,3821
250,5991,3882
250,5992,3901
250,5993,3866
250,5994,3740
250,5995,3565
250,5996,3486
250,5997,3368
250,5998,3060
250,5999,2724
250,6000,2435
251,6001,2250
251,6002,2109
251,6003,2041
251,6004,2038
251,6005,2127
251,6006,2283
251,6007,2453
251,6008,2664
251,6009,3003
251,6010,3274
251,6011,3524
251,6012,3549
251,6013,3518
251,6014,3604
251,6015,3664
251,6016,3689
251,6017,3677
251,6018,3573
251,6019,3433
251,6020,3392
251,6021,3290
251,6022,2994
251,6023,2665
251,6024,2392
252,6025,2234
252,6026,2112
252,6027,2024
252,6028,2009
252,6029,2085
252,6030,2226
252,6031,2367
252,6032,2576
252,6033,2890
252,6034,3206
252,6035,3440
252,6036,3450
252,6037,3418
252,6038,3513
252,6039,3590
252,6040,3632
252,6041,3633
252,6042,3610
252,6043,3447
252,6044,3434
252,6045,3284
252,6046,2901
252,6047,2514
252,6048,2195
253,6049,2009
253,6050,1944
253,6051,1970
253,6052,2026
253,6053,2168
253,6054,2451
253,6055,2738
253,6056,3028
253,6057,3260
253,6058,3467
253,6059,3622
253,6060,3824
253,6061,3857
253,6062,3823
253,6063,3763
253,6064,3719
253,6065,3909
253,6066,3759
253,6067,3585
253,6068,3570
253,6069,3441
253,6070,3098
253,6071,2729
253,6072,2459
254,6073,2239
254,6074,2133
254,6075,2069
254,6076,2088
254,6077,2258
254,6078,2601
254,6079,2865
254,6080,3058
254,6081,3240
254,6082,3402
254,6083,3504
254,6084,3682
254,6085,3769
254,6086,3814
254,6087,3827
254,6088,3810
254,6089,3717
254,6090,3515
254,6091,3382
254,6092,3386
254,6093,3279
254,6094,2946
254,6095,2578
254,6096,2284
255,6097,2129
255,6098,2015
255,6099,1964
255,6100,1994
255,6101,2120
255,6102,2336
255,6103,2699
255,6104,3002
255,6105,3292
255,6106,3553
255,6107,3755
255,6108,3727
255,6109,3651
255,6110,3730
255,6111,3814
255,6112,3856
255,6113,3844
255,6114,3730
255,6115,3578
255,6116,3564
255,6117,3422
255,6118,3036
255,6119,2660
255,6120,2331
256,6121,2168
256,6122,2044
256,6123,1960
256,6124,1983
256,6125,2086
256,6126,2323
256,6127,2655
256,6128,2968
256,6129,3271
256,6130,3576
256,6131,3837
256,6132,3843
256,6133,3787
256,6134,3901
256,6135,3985
256,6136,4040
256,6137,4042
256,6138,3946
256,6139,3782
256,6140,3738
256,6141,3571
256,6142,3176
256,6143,2748
256,6144,2465
257,6145,2257
257,6146,2079
257,6147,1963
257,6148,1973
257,6149,2096
257,6150,2329
257,6151,2634
257,6152,2930
257,6153,3276
257,6154,3631
257,6155,3908
257,6156,3933
257,6157,3915
257,6158,4028
257,6159,4119
257,6160,4148
257,6161,4147
257,6162,4027
257,6163,3846
257,6164,3766
257,6165,3577
257,6166,3174
257,6167,2787
257,6168,2456
258,6169,2238
258,6170,2075
258,6171,1955
258,6172,1940
258,6173,2019
258,6174,2163
258,6175,2341
258,6176,2570
258,6177,2924
258,6178,3283
258,6179,3565
258,6180,3618
258,6181,3616
258,6182,3701
258,6183,3774
258,6184,3818
258,6185,3817
258,6186,3725
258,6187,3569
258,6188,3496
258,6189,3306
258,6190,2968
258,6191,2619
258,6192,2332
259,6193,2162
259,6194,2029
259,6195,1954
259,6196,1943
259,6197,2003
259,6198,2136
259,6199,2247
259,6200,2455
259,6201,2751
259,6202,3035
259,6203,3322
259,6204,3327
259,6205,3285
259,6206,3351
259,6207,3434
259,6208,3483
259,6209,3498
259,6210,3491
259,6211,3322
259,6212,3310
259,6213,3168
259,6214,2814
259,6215,2423
259,6216,2121
260,6217,1938
260,6218,1840
260,6219,1835
260,6220,1886
260,6221,2035
260,6222,2311
260,6223,2624
260,6224,2902
260,6225,3108
260,6226,3295
260,6227,3409
260,6228,3580
260,6229,3700
260,6230,3760
260,6231,3795
260,6232,3819
260,6233,3755
260,6234,3599
260,6235,3414
260,6236,3408
260,6237,3242
260,6238,2875
260,6239,2468
260,6240,2122
261,6241,1925
261,6242,1855
261,6243,1853
261,6244,1898
261,6245,2045
261,6246,2288
261,6247,2602
261,6248,2874
261,6249,3062
261,6250,3231
261,6251,3349
261,6252,3521
261,6253,3622
261,6254,3697
261,6255,3744
261,6256,3752
261,6257,3684
261,6258,3491
261,6259,3341
261,6260,3346
261,6261,3217
261,6262,2849
261,6263,2460
261,6264,2165
262,6265,2026
262,6266,1908
262,6267,1819
262,6268,1836
262,6269,1972
262,6270,2218
262,6271,2545
262,6272,2824
262,6273,3098
262,6274,3381
262,6275,3609
262,6276,3580
262,6277,3495
262,6278,3563
262,6279,3651
262,6280,3681
262,6281,3663
262,6282,3557
262,6283,3397
262,6284,3402
262,6285,3241
262,6286,2863
262,6287,2458
262,6288,2169
263,6289,1989
263,6290,1873
263,6291,1789
263,6292,1810
263,6293,1935
263,6294,2172
263,6295,2475
263,6296,2793
263,6297,3120
263,6298,3400
263,6299,3640
263,6300,3631
263,6301,3585
263,6302,3701
263,6303,3786
263,6304,3818
263,6305,3798
263,6306,3676
263,6307,3502
263,6308,3501
263,6309,3337
263,6310,2962
263,6311,2550
263,6312,2240
264,6313,2071
264,6314,1956
264,6315,1870
264,6316,1897
264,6317,2024
264,6318,2249
264,6319,2564
264,6320,2839
264,6321,3120
264,6322,3412
264,6323,3664
264,6324,3683
264,6325,3643
264,6326,3765
264,6327,3833
264,6328,3830
264,6329,3780
264,6330,3625
264,6331,3465
264,6332,3441
264,6333,3268
264,6334,2919
264,6335,2570
264,6336,2280
265,6337,2085
265,6338,1946
265,6339,1848
265,6340,1850
265,6341,1949
265,6342,2114
265,6343,2316
265,6344,2537
265,6345,2850
265,6346,3140
265,6347,3391
265,6348,3399
265,6349,3361
265,6350,3440
265,6351,3519
265,6352,3541
265,6353,3508
265,6354,3409
265,6355,3299
265,6356,3301
265,6357,3136
265,6358,2818
265,6359,2501
265,6360,2228
266,6361,2062
266,6362,1920
266,6363,1833
266,6364,1847
266,6365,1922
266,6366,2064
266,6367,2226
266,6368,2432
266,6369,2723
266,6370,3033
266,6371,3289
266,6372,3320
266,6373,3328
266,6374,3458
266,6375,3556
266,6376,3602
266,6377,3610
266,6378,3596
266,6379,3437
266,6380,3434
266,6381,3241
266,6382,2866
266,6383,2477
266,6384,2143
267,6385,1913
267,6386,1839
267,6387,1837
267,6388,1871
267,6389,2011
267,6390,2300
267,6391,2630
267,6392,2898
267,6393,3101
267,6394,3299
267,6395,3435
267,6396,3621
267,6397,3734
267,6398,3813
267,6399,3849
267,6400,3834
267,6401,3751
267,6402,3566
267,6403,3379
267,6404,3388
267,6405,3205
267,6406,2829
267,6407,2433
267,6408,2103
268,6409,1892
268,6410,1795
268,6411,1791
268,6412,1844
268,6413,1986
268,6414,2253
268,6415,2582
268,6416,2827
268,6417,2971
268,6418,3157
268,6419,3269
268,6420,3433
268,6421,3526
268,6422,3550
268,6423,3572
268,6424,3559
268,6425,3475
268,6426,3265
268,6427,3168
268,6428,3209
268,6429,3060
268,6430,2713
268,6431,2353
268,6432,2079
269,6433,1925
269,6434,1836
269,6435,1783
269,6436,1811
269,6437,1945
269,6438,2182
269,6439,2510
269,6440,2770
269,6441,3008
269,6442,3252
269,6443,3428
269,6444,3390
269,6445,3267
269,6446,3326
269,6447,3376
269,6448,3356
269,6449,3316
269,6450,3227
269,6451,3144
269,6452,3213
269,6453,3072
269,6454,2722
269,6455,2376
269,6456,2078
270,6457,1934
270,6458,1842
270,6459,1777
270,6460,1839
270,6461,1989
270,6462,2260
270,6463,2565
270,6464,2814
270,6465,3057
270,6466,3328
270,6467,3532
270,6468,3486
270,6469,3382
270,6470,3456
270,6471,3534
270,6472,3564
270,6473,3540
270,6474,3410
270,6475,3285
270,6476,3302
270,6477,3166
270,6478,2870
270,6479,2502
270,6480,2188
271,6481,2002
271,6482,1884
271,6483,1818
271,6484,1851
271,6485,1987
271,6486,2221
271,6487,2538
271,6488,2798
271,6489,3064
271,6490,3341
271,6491,3547
271,6492,3507
271,6493,3419
271,6494,3474
271,6495,3523
271,6496,3534
271,6497,3500
271,6498,3349
271,6499,3202
271,6500,3191
271,6501,3015
271,6502,2728
271,6503,2422
271,6504,2156
272,6505,2008
272,6506,1892
272,6507,1808
272,6508,1824
272,6509,1913
272,6510,2083
272,6511,2285
272,6512,2493
272,6513,2779
272,6514,3050
272,6515,3270
272,6516,3256
272,6517,3173
272,6518,3218
272,6519,3286
272,6520,3312
272,6521,3318
272,6522,3227
272,6523,3110
272,6524,3109
272,6525,2942
272,6526,2628
272,6527,2320
272,6528,2077
273,6529,1927
273,6530,1811
273,6531,1727
273,6532,1749
273,6533,1837
273,6534,2004
273,6535,2158
273,6536,2369
273,6537,2632
273,6538,2922
273,6539,3166
273,6540,3232
273,6541,3238
273,6542,3359
273,6543,3507
273,6544,3597
273,6545,3637
273,6546,3622
273,6547,3453
273,6548,3423
273,6549,3215
273,6550,2815
273,6551,2404
273,6552,2065
274,6553,1854
274,6554,1744
274,6555,1749
274,6556,1827
274,6557,1961
274,6558,2247
274,6559,2601
274,6560,2856
274,6561,3076
274,6562,3299
274,6563,3479
274,6564,3762
274,6565,3974
274,6566,4156
274,6567,4284
274,6568,4353
274,6569,4307
274,6570,4137
274,6571,3894
274,6572,3816
274,6573,3556
274,6574,3098
274,6575,2630
274,6576,2242
275,6577,2025
275,6578,1892
275,6579,1869
275,6580,1911
275,6581,2049
275,6582,2338
275,6583,2684
275,6584,2925
275,6585,3113
275,6586,3362
275,6587,3554
275,6588,3813
275,6589,4029
275,6590,4191
275,6591,4285
275,6592,4330
275,6593,4255
275,6594,4016
275,6595,3823
275,6596,3750
275,6597,3510
275,6598,3089
275,6599,2642
275,6600,2301
276,6601,2128
276,6602,1995
276,6603,1918
276,6604,1929
276,6605,2052
276,6606,2302
276,6607,2608
276,6608,2880
276,6609,3136
276,6610,3431
276,6611,3669
276,6612,3691
276,6613,3655
276,6614,3768
276,6615,3843
276,6616,3864
276,6617,3809
276,6618,3626
276,6619,3446
276,6620,3402
276,6621,3231
276,6622,2856
276,6623,2446
276,6624,2132
277,6625,1971
277,6626,1895
277,6627,1842
277,6628,1855
277,6629,2002
277,6630,2219
277,6631,2540
277,6632,2797
277,6633,3043
277,6634,3307
277,6635,3512
277,6636,3441
277,6637,3291
277,6638,3329
277,6639,3345
277,6640,3333
277,6641,3288
277,6642,3164
277,6643,3087
277,6644,3138
277,6645,3013
277,6646,2689
277,6647,2285
277,6648,2011
278,6649,1874
278,6650,1777
278,6651,1719
278,6652,1751
278,6653,1897
278,6654,2156
278,6655,2501
278,6656,2777
278,6657,3018
278,6658,3264
278,6659,3431
278,6660,3345
278,6661,3190
278,6662,3167
278,6663,3169
278,6664,3114
278,6665,3038
278,6666,2909
278,6667,2867
278,6668,2921
278,6669,2801
278,6670,2522
278,6671,2217
278,6672,1961
279,6673,1840
279,6674,1733
279,6675,1673
279,6676,1700
279,6677,1824
279,6678,1996
279,6679,2223
279,6680,2431
279,6681,2649
279,6682,2912
279,6683,3092
279,6684,3012
279,6685,2863
279,6686,2827
279,6687,2811
279,6688,2781
279,6689,2747
279,6690,2675
279,6691,2694
279,6692,2774
279,6693,2697
279,6694,2465
279,6695,2146
279,6696,1903
280,6697,1769
280,6698,1663
280,6699,1612
280,6700,1640
280,6701,1771
280,6702,1929
280,6703,2101
280,6704,2306
280,6705,2562
280,6706,2833
280,6707,3031
280,6708,2953
280,6709,2827
280,6710,2835
280,6711,2848
280,6712,2850
280,6713,2836
280,6714,2831
280,6715,2790
280,6716,2860
280,6717,2739
280,6718,2423
280,6719,2071
280,6720,1777
281,6721,1636
281,6722,1600
281,6723,1632
281,6724,1710
281,6725,1861
281,6726,2157
281,6727,2501
281,6728,2772
281,6729,2923
281,6730,3086
281,6731,3172
281,6732,3331
281,6733,3395
281,6734,3374
281,6735,3373
281,6736,3309
281,6737,3207
281,6738,3064
281,6739,3009
281,6740,3073
281,6741,2925
281,6742,2574
281,6743,2204
281,6744,1881
282,6745,1727
282,6746,1658
282,6747,1668
282,6748,1739
282,6749,1974
282,6750,2277
282,6751,2621
282,6752,2803
282,6753,2924
282,6754,3066
282,6755,3139
282,6756,3282
282,6757,3320
282,6758,3279
282,6759,3249
282,6760,3177
282,6761,3058
282,6762,2860
282,6763,2896
282,6764,2954
282,6765,2849
282,6766,2525
282,6767,2199
282,6768,1953
283,6769,1830
283,6770,1735
283,6771,1671
283,6772,1724
283,6773,1874
283,6774,2118
283,6775,2488
283,6776,2784
283,6777,2978
283,6778,3191
283,6779,3336
283,6780,3201
283,6781,2996
283,6782,2983
283,6783,2934
283,6784,2884
283,6785,2827
283,6786,2730
283,6787,2783
283,6788,2855
283,6789,2778
283,6790,2545
283,6791,2221
283,6792,1942
284,6793,1814
284,6794,1722
284,6795,1667
284,6796,1722
284,6797,1856
284,6798,2107
284,6799,2419
284,6800,2663
284,6801,2858
284,6802,3035
284,6803,3155
284,6804,3029
284,6805,2829
284,6806,2800
284,6807,2734
284,6808,2646
284,6809,2580
284,6810,2538
284,6811,2629
284,6812,2687
284,6813,2648
284,6814,2474
284,6815,2247
284,6816,2105
285,6817,2030
285,6818,2005
285,6819,1971
285,6820,1981
285,6821,2007
285,6822,2174
285,6823,2441
285,6824,2656
285,6825,2850
285,6826,3061
285,6827,3177
285,6828,3030
285,6829,2812
285,6830,2779
285,6831,2714
285,6832,2638
285,6833,2580
285,6834,2529
285,6835,2608
285,6836,2656
285,6837,2580
285,6838,2364
285,6839,2134
285,6840,1953
286,6841,1928
286,6842,1917
286,6843,1809
286,6844,1843
286,6845,1898
286,6846,2067
286,6847,2217
286,6848,2356
286,6849,2557
286,6850,2768
286,6851,2882
286,6852,2756
286,6853,2582
286,6854,2548
286,6855,2518
286,6856,2493
286,6857,2481
286,6858,2459
286,6859,2538
286,6860,2605
286,6861,2530
286,6862,2378
286,6863,2193
286,6864,2049
287,6865,1965
287,6866,1845
287,6867,1748
287,6868,1727
287,6869,1813
287,6870,1943
287,6871,2076
287,6872,2276
287,6873,2441
287,6874,2662
287,6875,2821
287,6876,2747
287,6877,2629
287,6878,2659
287,6879,2691
287,6880,2713
287,6881,2744
287,6882,2784
287,6883,2797
287,6884,2844
287,6885,2713
287,6886,2396
287,6887,2052
287,6888,1790
288,6889,1664
288,6890,1610
288,6891,1638
288,6892,1719
288,6893,1879
288,6894,2138
288,6895,2472
288,6896,2708
288,6897,2849
288,6898,2995
288,6899,3089
288,6900,3268
288,6901,3360
288,6902,3421
288,6903,3450
288,6904,3429
288,6905,3350
288,6906,3203
288,6907,3141
288,6908,3152
288,6909,2972
288,6910,2620
288,6911,2221
288,6912,1923
289,6913,1751
289,6914,1655
289,6915,1685
289,6916,1763
289,6917,1919
289,6918,2208
289,6919,2507
289,6920,2751
289,6921,2856
289,6922,3001
289,6923,3107
289,6924,3301
289,6925,3421
289,6926,3482
289,6927,3524
289,6928,3502
289,6929,3413
289,6930,3203
289,6931,3142
289,6932,3126
289,6933,2979
289,6934,2652
289,6935,2288
289,6936,2034
290,6937,1898
290,6938,1787
290,6939,1704
290,6940,1733
290,6941,1877
290,6942,2129
290,6943,2464
290,6944,2723
290,6945,2935
290,6946,3175
290,6947,3362
290,6948,3328
290,6949,3258
290,6950,3346
290,6951,3418
290,6952,3431
290,6953,3414
290,6954,3289
290,6955,3248
290,6956,3215
290,6957,3061
290,6958,2786
290,6959,2400
290,6960,2094
291,6961,1921
291,6962,1803
291,6963,1754
291,6964,1836
291,6965,1961
291,6966,2193
291,6967,2559
291,6968,2848
291,6969,3040
291,6970,3260
291,6971,3417
291,6972,3362
291,6973,3246
291,6974,3295
291,6975,3305
291,6976,3282
291,6977,3224
291,6978,3107
291,6979,3109
291,6980,3110
291,6981,2973
291,6982,2730
291,6983,2430
291,6984,2166
292,6985,1958
292,6986,1844
292,6987,1783
292,6988,1812
292,6989,1941
292,6990,2210
292,6991,2529
292,6992,2822
292,6993,3033
292,6994,3293
292,6995,3495
292,6996,3383
292,6997,3217
292,6998,3222
292,6999,3209
292,7000,3155
292,7001,3085
292,7002,2941
292,7003,2928
292,7004,2884
292,7005,2756
292,7006,2477
292,7007,2229
292,7008,1988
293,7009,1864
293,7010,1756
293,7011,1705
293,7012,1754
293,7013,1870
293,7014,2055
293,7015,2298
293,7016,2532
293,7017,2749
293,7018,2968
293,7019,3124
293,7020,2999
293,7021,2792
293,7022,2729
293,7023,2694
293,7024,2646
293,7025,2607
293,7026,2562
293,7027,2638
293,7028,2636
293,7029,2535
293,7030,2277
293,7031,2032
293,7032,1867
294,7033,1786
294,7034,1726
294,7035,1683
294,7036,1673
294,7037,1752
294,7038,1920
294,7039,2119
294,7040,2332
294,7041,2568
294,7042,2789
294,7043,2940
294,7044,2799
294,7045,2601
294,7046,2521
294,7047,2490
294,7048,2439
294,7049,2427
294,7050,2465
294,7051,2559
294,7052,2605
294,7053,2506
294,7054,2211
294,7055,1934
294,7056,1684
295,7057,1568
295,7058,1518
295,7059,1554
295,7060,1641
295,7061,1814
295,7062,2112
295,7063,2436
295,7064,2694
295,7065,2782
295,7066,2893
295,7067,2925
295,7068,3009
295,7069,3032
295,7070,3004
295,7071,2952
295,7072,2873
295,7073,2778
295,7074,2694
295,7075,2756
295,7076,2773
295,7077,2681
295,7078,2375
295,7079,2050
295,7080,1772
296,7081,1632
296,7082,1585
296,7083,1594
296,7084,1656
296,7085,1813
296,7086,2100
296,7087,2458
296,7088,2691
296,7089,2751
296,7090,2833
296,7091,2859
296,7092,2958
296,7093,2971
296,7094,2928
296,7095,2863
296,7096,2784
296,7097,2691
296,7098,2548
296,7099,2691
296,7100,2721
296,7101,2646
296,7102,2371
296,7103,2041
296,7104,1820
297,7105,1715
297,7106,1654
297,7107,1621
297,7108,1677
297,7109,1815
297,7110,2088
297,7111,2451
297,7112,2684
297,7113,2852
297,7114,3041
297,7115,3164
