ρ,day,hour,iteration,imbalance_MW,imbalance_up_MW,imbalance_down_MW
0.8,7,160,demand_50,155.1087590000002,155.1087590000002,-0.0
0.8,7,161,demand_50,165.24653399999988,165.24653399999988,-0.0
0.8,7,162,demand_50,185.8200207,185.8200207,-0.0
0.8,7,163,demand_50,242.6081634000002,242.6081634000002,-0.0
0.8,7,164,demand_50,157.29032000000007,157.29032000000007,-0.0
0.8,7,165,demand_50,4.5956639999999425,4.5956639999999425,-0.0
0.8,7,166,demand_50,54.87968600000022,54.87968600000022,-0.0
0.8,7,167,demand_50,49.35961700000007,49.35961700000007,-0.0
0.8,7,168,demand_50,57.69532699999991,57.69532699999991,-0.0
0.9,7,145,demand_50,121.22337500000003,121.22337500000003,-0.0
0.9,7,146,demand_50,93.72728200000006,93.72728200000006,-0.0
0.9,7,147,demand_50,69.04332900000009,69.04332900000009,-0.0
0.9,7,148,demand_50,17.42834300000004,17.42834300000004,-0.0
0.9,7,149,demand_50,25.598363999999947,25.598363999999947,-0.0
0.9,7,150,demand_50,-6.045937999999978,0.0,6.045937999999978
0.9,7,151,demand_50,-8.376114000000143,0.0,8.376114000000143
0.9,7,152,demand_50,2.4330110000000786,2.4330110000000786,-0.0
0.9,7,153,demand_50,10.494474000000082,10.494474000000082,-0.0
0.9,7,154,demand_50,-5.847557000000052,0.0,5.847557000000052
0.9,7,155,demand_50,-32.799938999999995,0.0,32.799938999999995
0.9,7,156,demand_50,99.41556300000002,99.41556300000002,-0.0
0.9,7,157,demand_50,66.021252,66.021252,-0.0
0.9,7,158,demand_50,92.2130659999998,92.2130659999998,-0.0
0.9,7,159,demand_50,157.67765599999984,157.67765599999984,-0.0
0.9,7,160,demand_50,94.9662400000002,94.9662400000002,-0.0
0.9,7,161,demand_50,67.83954399999993,67.83954399999993,-0.0
0.9,7,162,demand_50,50.826560999999856,50.826560999999856,-0.0
0.9,7,163,demand_50,32.94239000000016,32.94239000000016,-0.0
0.9,7,164,demand_50,-0.4226010000002134,0.0,0.4226010000002134
0.9,7,165,demand_50,68.94904799999995,68.94904799999995,-0.0
0.9,7,166,demand_50,118.37889099999984,118.37889099999984,-0.0
0.9,7,167,demand_50,21.23106299999995,21.23106299999995,-0.0
0.9,7,168,demand_50,15.026274999999941,15.026274999999941,-0.0
0.99,7,145,demand_50,43.194473000000016,43.194473000000016,-0.0
0.99,7,146,demand_50,54.09846399999992,54.09846399999992,-0.0
0.99,7,147,demand_50,56.127120000000104,56.127120000000104,-0.0
0.99,7,148,demand_50,63.555740000000014,63.555740000000014,-0.0
0.99,7,149,demand_50,68.93995599999994,68.93995599999994,-0.0
0.99,7,150,demand_50,34.59533099999999,34.59533099999999,-0.0
0.99,7,151,demand_50,45.37194099999988,45.37194099999988,-0.0
0.99,7,152,demand_50,47.48976499999981,47.48976499999981,-0.0
0.99,7,153,demand_50,55.958943999999974,55.958943999999974,-0.0
0.99,7,154,demand_50,51.96514900000011,51.96514900000011,-0.0
0.99,7,155,demand_50,67.82881899999984,67.82881899999984,-0.0
0.99,7,156,demand_50,39.43409699999984,39.43409699999984,-0.0
0.99,7,157,demand_50,50.5506019999998,50.5506019999998,-0.0
0.99,7,158,demand_50,57.59680500000013,57.59680500000013,-0.0
0.99,7,159,demand_50,61.342279999999846,61.342279999999846,-0.0
0.99,7,160,demand_50,56.090070000000196,56.090070000000196,-0.0
0.99,7,161,demand_50,68.49753800000008,68.49753800000008,-0.0
0.99,7,162,demand_50,47.88987399999996,47.88987399999996,-0.0
0.99,7,163,demand_50,15.206287999999859,15.206287999999859,-0.0
0.99,7,164,demand_50,50.42271500000015,50.42271500000015,-0.0
0.99,7,165,demand_50,51.19500900000003,51.19500900000003,-0.0
0.99,7,166,demand_50,71.9898760000001,71.9898760000001,-0.0
0.99,7,167,demand_50,76.16063600000007,76.16063600000007,-0.0
0.99,7,168,demand_50,83.81340300000011,83.81340300000011,-0.0
0.0,7,145,demand_51,-94.38581799999997,0.0,94.38581799999997
0.0,7,146,demand_51,-46.9900990000001,0.0,46.9900990000001
0.0,7,147,demand_51,-37.937476999999944,0.0,37.937476999999944
0.0,7,148,demand_51,49.365060000000085,49.365060000000085,-0.0
0.0,7,149,demand_51,-57.060064999999895,0.0,57.060064999999895
0.0,7,150,demand_51,-34.70814500000006,0.0,34.70814500000006
0.0,7,151,demand_51,-49.25327299999981,0.0,49.25327299999981
0.0,7,152,demand_51,1.6642550000001393,1.6642550000001393,-0.0
0.0,7,153,demand_51,79.5638469999999,79.5638469999999,-0.0
0.0,7,154,demand_51,-256.25619000000006,0.0,256.25619000000006
0.0,7,155,demand_51,-69.2036119999998,0.0,69.2036119999998
0.0,7,156,demand_51,-69.2639009999998,0.0,69.2639009999998
0.0,7,157,demand_51,14.723057000000153,14.723057000000153,-0.0
0.0,7,158,demand_51,62.487196999999924,62.487196999999924,-0.0
0.0,7,159,demand_51,50.755391000000145,50.755391000000145,-0.0
0.0,7,160,demand_51,29.611891999999898,29.611891999999898,-0.0
0.0,7,161,demand_51,46.733110000000124,46.733110000000124,-0.0
0.0,7,162,demand_51,152.90948100000014,152.90948100000014,-0.0
0.0,7,163,demand_51,13.137368000000151,13.137368000000151,-0.0
0.0,7,164,demand_51,24.79837600000019,24.79837600000019,-0.0
0.0,7,165,demand_51,-104.81379100000004,0.0,104.81379100000004
0.0,7,166,demand_51,-9.415426000000025,0.0,9.415426000000025
0.0,7,167,demand_51,164.0290462500002,164.0290462500002,-0.0
0.0,7,168,demand_51,-182.22688799999992,0.0,182.22688799999992
0.1,7,145,demand_51,-163.55502882500014,0.0,163.55502882500014
0.1,7,146,demand_51,112.45120700000007,112.45120700000007,-0.0
0.1,7,147,demand_51,-28.07237299999997,0.0,28.07237299999997
0.1,7,148,demand_51,-65.86492199999998,0.0,65.86492199999998
0.1,7,149,demand_51,-78.26748999999995,0.0,78.26748999999995
0.1,7,150,demand_51,78.3966640000001,78.3966640000001,-0.0
0.1,7,151,demand_51,-81.42392800000016,0.0,81.42392800000016
0.1,7,152,demand_51,6.1680710000000545,6.1680710000000545,-0.0
0.1,7,153,demand_51,123.23280000000022,123.23280000000022,-0.0
0.1,7,154,demand_51,246.7570209999999,246.7570209999999,-0.0
0.1,7,155,demand_51,-204.16836599999988,0.0,204.16836599999988
0.1,7,156,demand_51,-65.8575850000002,0.0,65.8575850000002
0.1,7,157,demand_51,-21.55586600000015,0.0,21.55586600000015
0.1,7,158,demand_51,-208.5415149999999,0.0,208.5415149999999
0.1,7,159,demand_51,-118.76515500000005,0.0,118.76515500000005
0.1,7,160,demand_51,66.3796299999999,66.3796299999999,-0.0
0.1,7,161,demand_51,78.90323099999978,78.90323099999978,-0.0
0.1,7,162,demand_51,-25.642341000000215,0.0,25.642341000000215
0.1,7,163,demand_51,39.703755999999885,39.703755999999885,-0.0
0.1,7,164,demand_51,65.50516199999993,65.50516199999993,-0.0
0.1,7,165,demand_51,181.14002600000003,181.14002600000003,-0.0
0.1,7,166,demand_51,-175.555431,0.0,175.555431
0.1,7,167,demand_51,83.05644299999994,83.05644299999994,-0.0
0.1,7,168,demand_51,-35.056448000000046,0.0,35.056448000000046
0.2,7,145,demand_51,-78.17815399999995,0.0,78.17815399999995
0.2,7,146,demand_51,-94.80440199999998,0.0,94.80440199999998
0.2,7,147,demand_51,47.75017899999989,47.75017899999989,-0.0
0.2,7,148,demand_51,76.58132300000011,76.58132300000011,-0.0
0.2,7,149,demand_51,-29.90973299999996,0.0,29.90973299999996
0.2,7,150,demand_51,45.450164000000086,45.450164000000086,-0.0
0.2,7,151,demand_51,-36.14349600000014,0.0,36.14349600000014
0.2,7,152,demand_51,-80.7944779999998,0.0,80.7944779999998
0.2,7,153,demand_51,-57.13846599999988,0.0,57.13846599999988
0.2,7,154,demand_51,-322.06274422499973,0.0,322.06274422499973
0.2,7,155,demand_51,87.4497980000001,87.4497980000001,-0.0
0.2,7,156,demand_51,122.56624300000021,122.56624300000021,-0.0
0.2,7,157,demand_51,-55.27260100000012,0.0,55.27260100000012
0.2,7,158,demand_51,-17.757770000000164,0.0,17.757770000000164
0.2,7,159,demand_51,-51.332042999999885,0.0,51.332042999999885
0.2,7,160,demand_51,60.34476399999994,60.34476399999994,-0.0
0.2,7,161,demand_51,253.58780724999997,253.58780724999997,-0.0
0.2,7,162,demand_51,183.5347029999998,183.5347029999998,-0.0
0.2,7,163,demand_51,63.214120000000094,63.214120000000094,-0.0
0.2,7,164,demand_51,-12.15390699999989,0.0,12.15390699999989
0.2,7,165,demand_51,-9.940132000000176,0.0,9.940132000000176
0.2,7,166,demand_51,-189.94413077500008,0.0,189.94413077500008
0.2,7,167,demand_51,94.09519599999999,94.09519599999999,-0.0
0.2,7,168,demand_51,135.6244999999999,135.6244999999999,-0.0
0.3,7,145,demand_51,143.99557722500026,143.99557722500026,-0.0
0.3,7,146,demand_51,85.58202000000006,85.58202000000006,-0.0
0.3,7,147,demand_51,134.97813399999995,134.97813399999995,-0.0
0.3,7,148,demand_51,-9.185126000000082,0.0,9.185126000000082
0.3,7,149,demand_51,-52.01992700000005,0.0,52.01992700000005
0.3,7,150,demand_51,157.7468060000001,157.7468060000001,-0.0
0.3,7,151,demand_51,61.06889199999978,61.06889199999978,-0.0
0.3,7,152,demand_51,123.59562899999992,123.59562899999992,-0.0
0.3,7,153,demand_51,120.68687,120.68687,-0.0
0.3,7,154,demand_51,-21.897370000000137,0.0,21.897370000000137
0.3,7,155,demand_51,-23.41106600000012,0.0,23.41106600000012
0.3,7,156,demand_51,233.04850299999998,233.04850299999998,-0.0
0.3,7,157,demand_51,109.75620500000014,109.75620500000014,-0.0
0.3,7,158,demand_51,-51.962950999999975,0.0,51.962950999999975
0.3,7,159,demand_51,-240.4910673249999,0.0,240.4910673249999
0.3,7,160,demand_51,-142.7482359999999,0.0,142.7482359999999
0.3,7,161,demand_51,-51.91643299999987,0.0,51.91643299999987
0.3,7,162,demand_51,-44.20753400000012,0.0,44.20753400000012
0.3,7,163,demand_51,-59.06969200000003,0.0,59.06969200000003
0.3,7,164,demand_51,-112.8642060000002,0.0,112.8642060000002
0.3,7,165,demand_51,29.01348199999984,29.01348199999984,-0.0
0.3,7,166,demand_51,-29.551343999999972,0.0,29.551343999999972
0.3,7,167,demand_51,-37.211643000000095,0.0,37.211643000000095
0.3,7,168,demand_51,-32.28706699999998,0.0,32.28706699999998
0.4,7,145,demand_51,-90.92442099999994,0.0,90.92442099999994
0.4,7,146,demand_51,-71.90451299999995,0.0,71.90451299999995
0.4,7,147,demand_51,-22.309150000000045,0.0,22.309150000000045
0.4,7,148,demand_51,-2.730622999999923,0.0,2.730622999999923
0.4,7,149,demand_51,127.56827999999996,127.56827999999996,-0.0
0.4,7,150,demand_51,1.5105189999999311,1.5105189999999311,-0.0
0.4,7,151,demand_51,-187.9108798499999,0.0,187.9108798499999
0.4,7,152,demand_51,-194.60934499999985,0.0,194.60934499999985
0.4,7,153,demand_51,12.307247000000189,12.307247000000189,-0.0
0.4,7,154,demand_51,33.577530000000024,33.577530000000024,-0.0
0.4,7,155,demand_51,42.800334999999905,42.800334999999905,-0.0
0.4,7,156,demand_51,-86.31326799999988,0.0,86.31326799999988
0.4,7,157,demand_51,-222.55485417499995,0.0,222.55485417499995
0.4,7,158,demand_51,3.5955669999998463,3.5955669999998463,-0.0
0.4,7,159,demand_51,-127.58108099999981,0.0,127.58108099999981
0.4,7,160,demand_51,-5.279540999999881,0.0,5.279540999999881
0.4,7,161,demand_51,-14.717779000000064,0.0,14.717779000000064
0.4,7,162,demand_51,71.14026400000012,71.14026400000012,-0.0
0.4,7,163,demand_51,-115.2851740000001,0.0,115.2851740000001
0.4,7,164,demand_51,214.93002500000011,214.93002500000011,-0.0
0.4,7,165,demand_51,-91.8774629999998,0.0,91.8774629999998
0.4,7,166,demand_51,52.1508530000001,52.1508530000001,-0.0
0.4,7,167,demand_51,156.1682890000002,156.1682890000002,-0.0
0.4,7,168,demand_51,-56.48778799999991,0.0,56.48778799999991
0.5,7,145,demand_51,2.6342879999999695,2.6342879999999695,-0.0
0.5,7,146,demand_51,-28.586364999999887,0.0,28.586364999999887
0.5,7,147,demand_51,12.736634000000095,12.736634000000095,-0.0
0.5,7,148,demand_51,61.13529100000005,61.13529100000005,-0.0
0.5,7,149,demand_51,129.77952314999993,129.77952314999993,-0.0
0.5,7,150,demand_51,30.474101999999903,30.474101999999903,-0.0
0.5,7,151,demand_51,102.15108400000008,102.15108400000008,-0.0
0.5,7,152,demand_51,116.34243100000003,116.34243100000003,-0.0
0.5,7,153,demand_51,45.811920999999984,45.811920999999984,-0.0
0.5,7,154,demand_51,281.10041935000027,281.10041935000027,-0.0
0.5,7,155,demand_51,309.7392363250001,309.7392363250001,-0.0
0.5,7,156,demand_51,280.9676519999998,280.9676519999998,-0.0
0.5,7,157,demand_51,147.0471950000001,147.0471950000001,-0.0
0.5,7,158,demand_51,161.38562599999977,161.38562599999977,-0.0
0.5,7,159,demand_51,96.78734200000008,96.78734200000008,-0.0
0.5,7,160,demand_51,101.43899999999985,101.43899999999985,-0.0
0.5,7,161,demand_51,30.7804900000001,30.7804900000001,-0.0
0.5,7,162,demand_51,123.68368899999996,123.68368899999996,-0.0
0.5,7,163,demand_51,-100.19203199999993,0.0,100.19203199999993
0.5,7,164,demand_51,-129.23517200000015,0.0,129.23517200000015
0.5,7,165,demand_51,22.123445000000174,22.123445000000174,-0.0
0.5,7,166,demand_51,-8.909760000000006,0.0,8.909760000000006
0.5,7,167,demand_51,-54.64966299999992,0.0,54.64966299999992
0.5,7,168,demand_51,-36.625234999999975,0.0,36.625234999999975
0.6,7,145,demand_51,-34.350431999999955,0.0,34.350431999999955
0.6,7,146,demand_51,-16.18345199999999,0.0,16.18345199999999
0.6,7,147,demand_51,55.810506999999916,55.810506999999916,-0.0
0.6,7,148,demand_51,78.11176,78.11176,-0.0
0.6,7,149,demand_51,143.80610000000001,143.80610000000001,-0.0
0.6,7,150,demand_51,55.56730599999992,55.56730599999992,-0.0
0.6,7,151,demand_51,129.4305290000002,129.4305290000002,-0.0
0.6,7,152,demand_51,51.68803600000001,51.68803600000001,-0.0
0.6,7,153,demand_51,166.69616300000007,166.69616300000007,-0.0
0.6,7,154,demand_51,12.390480999999909,12.390480999999909,-0.0
0.6,7,155,demand_51,197.66629999999986,197.66629999999986,-0.0
0.6,7,156,demand_51,171.7648049999998,171.7648049999998,-0.0
0.6,7,157,demand_51,116.45756299999994,116.45756299999994,-0.0
0.6,7,158,demand_51,55.927999999999884,55.927999999999884,-0.0
0.6,7,159,demand_51,15.401096000000052,15.401096000000052,-0.0
0.6,7,160,demand_51,2.407232000000022,2.407232000000022,-0.0
0.6,7,161,demand_51,-102.07304900000008,0.0,102.07304900000008
0.6,7,162,demand_51,-196.2520574,0.0,196.2520574
0.6,7,163,demand_51,-78.03440799999998,0.0,78.03440799999998
0.6,7,164,demand_51,-34.56184299999995,0.0,34.56184299999995
0.6,7,165,demand_51,-199.29346317499994,0.0,199.29346317499994
0.6,7,166,demand_51,-244.5637357999999,0.0,244.5637357999999
0.6,7,167,demand_51,-222.79856957499987,0.0,222.79856957499987
0.6,7,168,demand_51,-197.7978825749999,0.0,197.7978825749999
0.7,7,145,demand_51,-7.742406000000074,0.0,7.742406000000074
0.7,7,146,demand_51,41.874045000000024,41.874045000000024,-0.0
0.7,7,147,demand_51,-76.63342699999998,0.0,76.63342699999998
0.7,7,148,demand_51,-50.01965900000005,0.0,50.01965900000005
0.7,7,149,demand_51,-99.7473010000001,0.0,99.7473010000001
0.7,7,150,demand_51,-125.99218500000006,0.0,125.99218500000006
0.7,7,151,demand_51,12.126210999999785,12.126210999999785,-0.0
0.7,7,152,demand_51,5.619517999999971,5.619517999999971,-0.0
0.7,7,153,demand_51,57.862290999999914,57.862290999999914,-0.0
0.7,7,154,demand_51,68.04098400000021,68.04098400000021,-0.0
0.7,7,155,demand_51,81.13148799999999,81.13148799999999,-0.0
0.7,7,156,demand_51,32.223047999999835,32.223047999999835,-0.0
0.7,7,157,demand_51,33.39035899999999,33.39035899999999,-0.0
0.7,7,158,demand_51,40.166593999999805,40.166593999999805,-0.0
0.7,7,159,demand_51,132.3840049999999,132.3840049999999,-0.0
0.7,7,160,demand_51,94.67954499999996,94.67954499999996,-0.0
0.7,7,161,demand_51,109.95336300000008,109.95336300000008,-0.0
0.7,7,162,demand_51,88.80554200000006,88.80554200000006,-0.0
0.7,7,163,demand_51,-37.14906400000018,0.0,37.14906400000018
0.7,7,164,demand_51,-100.51000400000021,0.0,100.51000400000021
0.7,7,165,demand_51,-75.12153500000022,0.0,75.12153500000022
0.7,7,166,demand_51,-57.078309999999874,0.0,57.078309999999874
0.7,7,167,demand_51,-76.55179999999996,0.0,76.55179999999996
0.7,7,168,demand_51,-19.364489999999932,0.0,19.364489999999932
0.8,7,145,demand_51,137.83864015000017,137.83864015000017,-0.0
0.8,7,146,demand_51,106.65002800000002,106.65002800000002,-0.0
0.8,7,147,demand_51,96.62158700000009,96.62158700000009,-0.0
0.8,7,148,demand_51,-22.620353999999907,0.0,22.620353999999907
0.8,7,149,demand_51,-66.44895700000006,0.0,66.44895700000006
0.8,7,150,demand_51,-74.0366489999999,0.0,74.0366489999999
0.8,7,151,demand_51,-49.36708700000008,0.0,49.36708700000008
0.8,7,152,demand_51,109.61047999999982,109.61047999999982,-0.0
0.8,7,153,demand_51,17.89224000000013,17.89224000000013,-0.0
0.8,7,154,demand_51,96.30267499999991,96.30267499999991,-0.0
0.8,7,155,demand_51,35.50594000000001,35.50594000000001,-0.0
0.8,7,156,demand_51,99.27938799999993,99.27938799999993,-0.0
0.8,7,157,demand_51,60.272022000000106,60.272022000000106,-0.0
0.8,7,158,demand_51,57.67609600000014,57.67609600000014,-0.0
0.8,7,159,demand_51,85.95249000000013,85.95249000000013,-0.0
0.8,7,160,demand_51,-10.228165999999874,0.0,10.228165999999874
0.8,7,161,demand_51,-134.73237699999981,0.0,134.73237699999981
0.8,7,162,demand_51,-39.460239999999885,0.0,39.460239999999885
0.8,7,163,demand_51,-98.36345600000004,0.0,98.36345600000004
0.8,7,164,demand_51,-103.14698499999986,0.0,103.14698499999986
0.8,7,165,demand_51,-96.32694200000014,0.0,96.32694200000014
0.8,7,166,demand_51,-153.96053699999993,0.0,153.96053699999993
0.8,7,167,demand_51,-106.4583869999999,0.0,106.4583869999999
0.8,7,168,demand_51,-124.78313899999989,0.0,124.78313899999989
0.9,7,145,demand_51,-33.302102000000104,0.0,33.302102000000104
0.9,7,146,demand_51,-39.945772000000034,0.0,39.945772000000034
0.9,7,147,demand_51,-19.062149999999974,0.0,19.062149999999974
0.9,7,148,demand_51,29.742647000000034,29.742647000000034,-0.0
0.9,7,149,demand_51,-14.972796000000017,0.0,14.972796000000017
0.9,7,150,demand_51,7.65338399999996,7.65338399999996,-0.0
0.9,7,151,demand_51,-14.807733000000098,0.0,14.807733000000098
0.9,7,152,demand_51,64.13607700000011,64.13607700000011,-0.0
0.9,7,153,demand_51,68.00951399999985,68.00951399999985,-0.0
0.9,7,154,demand_51,-24.554811999999856,0.0,24.554811999999856
0.9,7,155,demand_51,102.93858499999988,102.93858499999988,-0.0
0.9,7,156,demand_51,57.51281400000016,57.51281400000016,-0.0
0.9,7,157,demand_51,2.8500669999998536,2.8500669999998536,-0.0
0.9,7,158,demand_51,34.65537399999994,34.65537399999994,-0.0
0.9,7,159,demand_51,26.2693519999998,26.2693519999998,-0.0
0.9,7,160,demand_51,10.236765999999989,10.236765999999989,-0.0
0.9,7,161,demand_51,-13.336749999999938,0.0,13.336749999999938
0.9,7,162,demand_51,-105.2772930000001,0.0,105.2772930000001
0.9,7,163,demand_51,-70.6743419999998,0.0,70.6743419999998
0.9,7,164,demand_51,-113.05212900000015,0.0,113.05212900000015
0.9,7,165,demand_51,-79.858792,0.0,79.858792
0.9,7,166,demand_51,-31.98978100000022,0.0,31.98978100000022
0.9,7,167,demand_51,-14.27159400000005,0.0,14.27159400000005
0.9,7,168,demand_51,-9.154661999999917,0.0,9.154661999999917
0.99,7,145,demand_51,2.6964060000000245,2.6964060000000245,-0.0
0.99,7,146,demand_51,11.98096099999998,11.98096099999998,-0.0
0.99,7,147,demand_51,-4.0760700000000725,0.0,4.0760700000000725
0.99,7,148,demand_51,-7.498258999999962,0.0,7.498258999999962
0.99,7,149,demand_51,-17.438431000000037,0.0,17.438431000000037
0.99,7,150,demand_51,-18.717943000000105,0.0,18.717943000000105
0.99,7,151,demand_51,-6.408120999999937,0.0,6.408120999999937
0.99,7,152,demand_51,-6.424715000000106,0.0,6.424715000000106
0.99,7,153,demand_51,-17.112517000000025,0.0,17.112517000000025
0.99,7,154,demand_51,-9.95096599999988,0.0,9.95096599999988
0.99,7,155,demand_51,-32.56064400000014,0.0,32.56064400000014
0.99,7,156,demand_51,-34.49742000000015,0.0,34.49742000000015
0.99,7,157,demand_51,-68.6125750000001,0.0,68.6125750000001
0.99,7,158,demand_51,-62.663110999999844,0.0,62.663110999999844
0.99,7,159,demand_51,-59.26129499999979,0.0,59.26129499999979
0.99,7,160,demand_51,-39.47608300000002,0.0,39.47608300000002
0.99,7,161,demand_51,-35.87738399999989,0.0,35.87738399999989
0.99,7,162,demand_51,-58.90471699999989,0.0,58.90471699999989
0.99,7,163,demand_51,-86.58030599999984,0.0,86.58030599999984
0.99,7,164,demand_51,-60.279977000000144,0.0,60.279977000000144
0.99,7,165,demand_51,-60.373897999999826,0.0,60.373897999999826
0.99,7,166,demand_51,-65.77360700000008,0.0,65.77360700000008
0.99,7,167,demand_51,-77.47666400000003,0.0,77.47666400000003
0.99,7,168,demand_51,-69.7747730000001,0.0,69.7747730000001
0.0,7,145,demand_52,-91.15945499999998,0.0,91.15945499999998
0.0,7,146,demand_52,15.84126399999991,15.84126399999991,-0.0
0.0,7,147,demand_52,-99.18364999999994,0.0,99.18364999999994
0.0,7,148,demand_52,-12.37475500000005,0.0,12.37475500000005
0.0,7,149,demand_52,82.151343,82.151343,-0.0
0.0,7,150,demand_52,-79.83629300000007,0.0,79.83629300000007
0.0,7,151,demand_52,41.93227200000001,41.93227200000001,-0.0
0.0,7,152,demand_52,58.14935800000012,58.14935800000012,-0.0
0.0,7,153,demand_52,78.42347000000018,78.42347000000018,-0.0
0.0,7,154,demand_52,62.91434600000002,62.91434600000002,-0.0
0.0,7,155,demand_52,-47.98539100000016,0.0,47.98539100000016
0.0,7,156,demand_52,31.76822399999992,31.76822399999992,-0.0
0.0,7,157,demand_52,30.07056199999988,30.07056199999988,-0.0
0.0,7,158,demand_52,-79.26108000000022,0.0,79.26108000000022
0.0,7,159,demand_52,-145.06589799999983,0.0,145.06589799999983
0.0,7,160,demand_52,-25.082895000000008,0.0,25.082895000000008
0.0,7,161,demand_52,-10.785933000000114,0.0,10.785933000000114
0.0,7,162,demand_52,-106.34302500000013,0.0,106.34302500000013
0.0,7,163,demand_52,29.179287999999815,29.179287999999815,-0.0
0.0,7,164,demand_52,98.46733300000005,98.46733300000005,-0.0
0.0,7,165,demand_52,-22.387284999999792,0.0,22.387284999999792
0.0,7,166,demand_52,57.01487799999995,57.01487799999995,-0.0
0.0,7,167,demand_52,-111.68049799999994,0.0,111.68049799999994
0.0,7,168,demand_52,-98.26351599999998,0.0,98.26351599999998
0.1,7,145,demand_52,53.70155700000009,53.70155700000009,-0.0
0.1,7,146,demand_52,39.453199999999924,39.453199999999924,-0.0
0.1,7,147,demand_52,41.17689399999995,41.17689399999995,-0.0
0.1,7,148,demand_52,-50.531467999999904,0.0,50.531467999999904
0.1,7,149,demand_52,58.946345000000065,58.946345000000065,-0.0
0.1,7,150,demand_52,136.54760299999998,136.54760299999998,-0.0
0.1,7,151,demand_52,-143.15195500000004,0.0,143.15195500000004
0.1,7,152,demand_52,60.79449100000011,60.79449100000011,-0.0
0.1,7,153,demand_52,66.49703200000022,66.49703200000022,-0.0
0.1,7,154,demand_52,167.83136000000013,167.83136000000013,-0.0
0.1,7,155,demand_52,-93.01605900000004,0.0,93.01605900000004
0.1,7,156,demand_52,232.93155399999978,232.93155399999978,-0.0
0.1,7,157,demand_52,15.86642699999993,15.86642699999993,-0.0
0.1,7,158,demand_52,47.14682600000015,47.14682600000015,-0.0
0.1,7,159,demand_52,-85.48180300000013,0.0,85.48180300000013
0.1,7,160,demand_52,-241.78673600000002,0.0,241.78673600000002
0.1,7,161,demand_52,-85.5903760000001,0.0,85.5903760000001
0.1,7,162,demand_52,-70.10913699999992,0.0,70.10913699999992
0.1,7,163,demand_52,-220.28012900000022,0.0,220.28012900000022
0.1,7,164,demand_52,166.5776209999999,166.5776209999999,-0.0
0.1,7,165,demand_52,-56.976541,0.0,56.976541
0.1,7,166,demand_52,-88.82728499999985,0.0,88.82728499999985
0.1,7,167,demand_52,66.58603399999993,66.58603399999993,-0.0
0.1,7,168,demand_52,-79.91921000000002,0.0,79.91921000000002
0.2,7,145,demand_52,19.514668999999913,19.514668999999913,-0.0
0.2,7,146,demand_52,-109.4250300000001,0.0,109.4250300000001
0.2,7,147,demand_52,-61.55393400000003,0.0,61.55393400000003
0.2,7,148,demand_52,-107.80091199999993,0.0,107.80091199999993
0.2,7,149,demand_52,58.8558129999999,58.8558129999999,-0.0
0.2,7,150,demand_52,60.35841099999993,60.35841099999993,-0.0
0.2,7,151,demand_52,-58.16276800000014,0.0,58.16276800000014
0.2,7,152,demand_52,-11.880693999999949,0.0,11.880693999999949
0.2,7,153,demand_52,-158.97668299999987,0.0,158.97668299999987
0.2,7,154,demand_52,-167.30188099999987,0.0,167.30188099999987
0.2,7,155,demand_52,-2.1095009999999093,0.0,2.1095009999999093
0.2,7,156,demand_52,104.92930999999999,104.92930999999999,-0.0
0.2,7,157,demand_52,106.443667,106.443667,-0.0
0.2,7,158,demand_52,-38.818517000000156,0.0,38.818517000000156
0.2,7,159,demand_52,64.52283699999998,64.52283699999998,-0.0
0.2,7,160,demand_52,13.884114999999838,13.884114999999838,-0.0
0.2,7,161,demand_52,53.81429200000002,53.81429200000002,-0.0
0.2,7,162,demand_52,32.0474049999998,32.0474049999998,-0.0
0.2,7,163,demand_52,-195.25663094999982,0.0,195.25663094999982
0.2,7,164,demand_52,-106.70043299999998,0.0,106.70043299999998
0.2,7,165,demand_52,105.47046099999989,105.47046099999989,-0.0
0.2,7,166,demand_52,-19.952450000000226,0.0,19.952450000000226
0.2,7,167,demand_52,-24.81649500000003,0.0,24.81649500000003
0.2,7,168,demand_52,-63.03530300000011,0.0,63.03530300000011
0.3,7,145,demand_52,-84.80699099999993,0.0,84.80699099999993
0.3,7,146,demand_52,35.52416599999992,35.52416599999992,-0.0
0.3,7,147,demand_52,-73.52208100000007,0.0,73.52208100000007
0.3,7,148,demand_52,-101.95166700000004,0.0,101.95166700000004
0.3,7,149,demand_52,-27.24570700000004,0.0,27.24570700000004
0.3,7,150,demand_52,147.6280539999998,147.6280539999998,-0.0
0.3,7,151,demand_52,136.2585039999999,136.2585039999999,-0.0
0.3,7,152,demand_52,193.31157399999984,193.31157399999984,-0.0
0.3,7,153,demand_52,104.8801440000002,104.8801440000002,-0.0
0.3,7,154,demand_52,-79.74643400000014,0.0,79.74643400000014
0.3,7,155,demand_52,-181.8565319999998,0.0,181.8565319999998
0.3,7,156,demand_52,3.2806329999998525,3.2806329999998525,-0.0
0.3,7,157,demand_52,-92.43754900000022,0.0,92.43754900000022
0.3,7,158,demand_52,141.530307,141.530307,-0.0
0.3,7,159,demand_52,-80.67806199999995,0.0,80.67806199999995
0.3,7,160,demand_52,44.62993800000004,44.62993800000004,-0.0
0.3,7,161,demand_52,115.03726199999983,115.03726199999983,-0.0
0.3,7,162,demand_52,-54.302670000000035,0.0,54.302670000000035
