hour,resource,configuration,day,production_MW
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1934.023
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1597.8429999999998
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1597.8429999999998
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1597.8429999999998
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1396.165708
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1226.6939419999999
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,949.890759
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,851.2411452239594
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1029.1135728303666
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,784.3414478303666
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,924.8986571504565
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,746.290551
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1006.0477080000001
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1183.1854554395147
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1587.6657132240007
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1597.8429999999998
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1597.8429999999998
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1563.9610518272618
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,1258.725
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1226.6939419999999
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,957.7838192373318
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,697.3688102373318
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,664.323148
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,571.645
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,571.645
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,602.566407
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,862.323564
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1137.633548
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,1597.8429999999998
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1089.864988
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1194.6628839999998
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,974.1270161019835
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1125.3355624942942
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1013.8417780596872
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1175.1493880000003
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1179.02
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,982.3622635113046
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1226.972391
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_dn_0,7,1258.725
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1207.7883129624397
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,930.9851299624398
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,670.5701209624399
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,816.0619391655313
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,808.509104421845
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,571.645
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,815.202375
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1004.5477080000002
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1171.533547999978
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1597.8429999999998
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1545.0152523614843
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1597.8429999999998
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1597.8429999999998
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1597.8429999999998
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1498.447948
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,1258.725
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,0.0
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,15.607964347395551
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,49.691
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,46.47946704852656
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,0.0
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,49.691
169,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
170,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
171,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
172,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
173,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
174,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
175,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
176,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
177,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
178,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
179,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
180,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
181,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
182,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
183,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
184,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
185,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
186,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
187,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
188,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
189,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
190,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
191,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
192,natural_gas_fired_combustion_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,0.0
169,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
170,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
171,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
172,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
173,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
174,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
175,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
176,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
177,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
178,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
179,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
180,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
181,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
182,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
183,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
184,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
185,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
186,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
187,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
188,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
189,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
190,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
191,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
192,net_generation,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,0.0
169,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
170,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
171,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
172,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
173,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
174,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
175,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
176,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
177,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
178,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
179,net_generation,base_ramp_storage_envelopes_up_1_dn_1,7,0.0
